3,-2.06552813056399,-0.0642957579841694,-0.123309032178194,,
5,1.35498485535032,0.907682625644294,0.588469719759383,0.116203657582546,1.30417330176193
4,-1.04780278066916,-0.757311929854692,-0.208463980333991,-1.76261934368299,
4,0.828733097517346,-0.00190047432525237,0.371672643489598,0.77340908022811,
3,-0.897911295374357,0.653163764230628,0.0287135039522138,,
3,0.561508820368595,-0.604127286407306,0.508264067266959,,
4,-1.47925335383115,-1.38261627799155,1.75513999055896,1.22998826926924,
5,2.64940328071045,-1.74479550056906,-2.32591588263861,-1.78362329729698,-0.319875750423866
3,5.35359493219197,-1.48598636952303,-4.39418516654523,,
3,2.14949795943923,0.382079921116866,-2.92920345950914,,
4,2.06991489699848,5.83914277416203,-2.47196029566268,0.949201731325951,
3,1.94108773157739,2.05470081277613,-6.6809389013824,,
5,-0.00850167370456797,1.04502924147446,0.832322784945598,0.437140635730331,0.106969242121324
3,-1.1820464993159,1.98675872306527,-0.496952107723432,,
3,0.201069884860011,-0.61911794958538,1.41669087532621,,
5,0.797443549243726,0.663373051077381,-2.80123323482211,0.820698730598333,2.56257321559784
3,-0.789425898903953,1.14870660793211,-0.130551520454251,,
3,0.963085890587307,-0.0527078437956527,0.650981048030408,,
3,1.36306686071218,0.784091090581719,1.22654834133143,,
3,1.56986587886371,0.350378902706614,-1.30960570108009,,
5,2.68784709478859,-3.12341732248879,-3.41884265944153,0.654882521894935,1.53717944160547
4,-1.18529813901078,-0.191084364986933,0.430403908778345,-0.419380238221604,
5,-0.973477654993871,-0.387540179694244,0.621988702386828,-0.462083190429045,-0.282281754594817
4,0.0617343003581151,0.218077930952279,-0.100537421387707,-1.37809916686223,
5,-0.892573998471669,-2.59224566880139,-0.392427025827619,1.10596440110207,-0.871546724830397
5,0.583472554054451,1.22205718830563,-1.16487503094085,-1.0801756571891,0.628773549403642
3,1.96831578197505,0.822500528201417,-0.123843601761765,,
3,0.349489292689111,-0.213111842302912,1.27039993982207,,
3,1.17578983662651,0.334343101733937,-0.154040395352313,,
5,0.606329641087579,0.0396807734543391,1.4824805594519,-0.0895261377671525,0.49910192895093
5,-1.15226897514334,-1.60122537746282,-1.11503167033681,-0.448893454009612,0.0783098388697815
4,-2.56329306351759,1.02016511031842,1.42356914574877,1.06773853088936,
3,-0.960350911064244,-0.232656658572107,-0.106675013144246,,
5,5.88660488984838,-4.88211757476152,2.04509368586729,4.54503361628751,5.74910798815311
5,0.303914236448436,-1.21376376036089,-0.14144650387139,1.52946441158828,2.33342127109097
4,2.31641714337249,-0.255833292505964,-0.504020054858869,-1.78212426489854,
5,0.866484327942441,1.47649860919769,2.35772575157511,-1.26453397202716,0.991336182410511
5,4.36660771031932,3.28453156030822,1.69363063461872,-0.834669260448313,-1.97068840154806
3,-1.32292639816907,-0.797868192251645,0.55146822912905,,
4,-0.819627007864905,0.551806174831343,0.790129058646577,0.0504707755453886,
3,-0.536507973769259,0.488208671559029,0.323867398542474,,
3,-0.723278917413249,0.723719819521546,1.11077810361453,,
3,-2.44809680822053,-1.67374043050467,2.47424101709654,,
